"from","to","trial","spatial_weight"
"Y04","Y32",1,0.557764893515677
"Y04","Y33",1,0.581112368311057
"Y04","Y34",1,0.690444861308529
"Y04","Y35",1,0.686995233771622
"Y05","Y01",1,0.909504380310025
"Y05","Y02",1,0.935524449768076
"Y05","Y03",1,0.975614666794115
"Y05","Y04",1,0.988516447819627
"Y05","Y06",1,0.995353987890405
"Y05","Y07",1,0.981010618702936
"Y05","Y08",1,0.963613944561878
"Y05","Y09",1,0.945391418111832
"Y05","Y10",1,0.947484549982496
"Y05","Y11",1,0.943443463926168
"Y05","Y12",1,0.887481791812341
"Y05","Y14",1,0.744105616609014
"Y05","Y16",1,0.789194386257293
"Y05","Y17",1,0.781762658228649
"Y05","Y18",1,0.757458244320333
"Y05","Y19",1,0.875553583430624
"Y05","Y20",1,0.856414477368728
"Y05","Y21",1,0.842349655076649
"Y05","Y22",1,0.831097217062374
"Y05","Y23",1,0.719505890009726
"Y05","Y24",1,0.695922965839075
"Y05","Y25",1,0.662645308146984
"Y05","Y26",1,0.645463986402531
"Y05","Y27",1,0.604846366048399
"Y05","Y28",1,0.590697267826777
"Y05","Y29",1,0.574061614789338
"Y05","Y30",1,0.577387609947129
"Y05","Y31",1,0.527732295869588
"Y05","Y32",1,0.544665514622711
"Y05","Y33",1,0.566986358397664
"Y05","Y34",1,0.677708746575248
"Y05","Y35",1,0.673737166114498
"Y06","Y01",1,0.903837365984683
"Y06","Y02",1,0.929033580112007
"Y06","Y03",1,0.967285546955239
"Y06","Y04",1,0.980154000523582
"Y06","Y05",1,0.995353987890405
"Y06","Y07",1,0.989689087162354
"Y06","Y08",1,0.972320666113134
"Y06","Y09",1,0.953968414802302
"Y06","Y10",1,0.955919415822969
"Y06","Y11",1,0.934731965942603
"Y06","Y12",1,0.881461878008995
"Y06","Y14",1,0.740241767565761
"Y06","Y16",1,0.783675249793195
"Y06","Y17",1,0.776118997723784
"Y06","Y18",1,0.751644282100147
"Y06","Y19",1,0.867453326463084
"Y06","Y20",1,0.848141729937605
"Y06","Y21",1,0.833981780433743
"Y06","Y22",1,0.82258419891258
"Y06","Y23",1,0.711084405235566
"Y06","Y24",1,0.687529565275412
"Y06","Y25",1,0.654296302727399
"Y06","Y26",1,0.637098733214332
"Y06","Y27",1,0.596471613893696
"Y06","Y28",1,0.582324400399591
"Y06","Y29",1,0.565700295485338
"Y06","Y30",1,0.569168382671307
"Y06","Y31",1,0.519341135971066
"Y06","Y32",1,0.536133033789637
"Y06","Y33",1,0.558294676641097
"Y06","Y34",1,0.669245422253101
"Y06","Y35",1,0.665166591789634
"Y07","Y01",1,0.892604446936169
"Y07","Y02",1,0.916646014212961
"Y07","Y03",1,0.95302344561094
"Y07","Y04",1,0.965837558618176
"Y07","Y05",1,0.981010618702936
"Y07","Y06",1,0.989689087162354
"Y07","Y08",1,0.986630570715923
"Y07","Y09",1,0.968281741964463
"Y07","Y10",1,0.970025058686834
"Y07","Y11",1,0.920444912738136
"Y07","Y12",1,0.871975044380917
"Y07","Y14",1,0.734802610797077
"Y07","Y16",1,0.775364311428009
"Y07","Y17",1,0.767613337321294
"Y07","Y18",1,0.742892154128064
"Y07","Y19",1,0.854532752963141
"Y07","Y20",1,0.834920935558576
"Y07","Y21",1,0.820584280467292
"Y07","Y22",1,0.808886794348503
"Y07","Y23",1,0.697619710900548
"Y07","Y24",1,0.674130380246041
"Y07","Y25",1,0.64099825892501
"Y07","Y26",1,0.623768729856554
"Y07","Y27",1,0.583126635513842
"Y07","Y28",1,0.568985183210651
"Y07","Y29",1,0.552387969282092
"Y07","Y30",1,0.556155533587535
"Y07","Y31",1,0.505968087557162
"Y07","Y32",1,0.522434257243318
"Y07","Y33",1,0.54414113236223
"Y07","Y34",1,0.655695382895726
"Y07","Y35",1,0.651364622158925
"Y08","Y01",1,0.879421894684091
"Y08","Y02",1,0.901948173782456
"Y08","Y03",1,0.935954884740168
"Y08","Y04",1,0.948648839731255
"Y08","Y05",1,0.963613944561878
"Y08","Y06",1,0.972320666113134
"Y08","Y07",1,0.986630570715923
"Y08","Y09",1,0.984751213971521
"Y08","Y10",1,0.985280702232819
"Y08","Y11",1,0.903015268867795
"Y08","Y12",1,0.857984954439169
"Y08","Y14",1,0.725387563821456
"Y08","Y16",1,0.762868171801888
"Y08","Y17",1,0.754944399343697
"Y08","Y18",1,0.730033287794292
"Y08","Y19",1,0.837804747930605
"Y08","Y20",1,0.818001894837603
"Y08","Y21",1,0.803554751554952
"Y08","Y22",1,0.79167329893682
"Y08","Y23",1,0.680579374472145
"Y08","Y24",1,0.657140242645877
"Y08","Y25",1,0.624087329068959
"Y08","Y26",1,0.606836499754224
"Y08","Y27",1,0.566188173780077
"Y08","Y28",1,0.552052518640022
"Y08","Y29",1,0.535477213711929
"Y08","Y30",1,0.539478571298899
"Y08","Y31",1,0.489015636430204
"Y08","Y32",1,0.5052506409812
"Y08","Y33",1,0.52672123796062
"Y08","Y34",1,0.638601876031902
"Y08","Y35",1,0.63410937166622
"Y09","Y01",1,0.860461730208074
"Y09","Y02",1,0.882662526083499
"Y09","Y03",1,0.917239223956641
"Y09","Y04",1,0.930067141263555
"Y09","Y05",1,0.945391418111832
"Y09","Y06",1,0.953968414802302
"Y09","Y07",1,0.968281741964463
"Y09","Y08",1,0.984751213971521
"Y09","Y10",1,0.999518043001264
"Y09","Y11",1,0.885230351328119
"Y09","Y12",1,0.847682834660813
"Y09","Y14",1,0.722104077227535
"Y09","Y16",1,0.755329132693132
"Y09","Y17",1,0.747196238359449
"Y09","Y18",1,0.722107781345492
"Y09","Y19",1,0.822963819398882
"Y09","Y20",1,0.802759687126841
"Y09","Y21",1,0.788047731387962
"Y09","Y22",1,0.775608051569138
"Y09","Y23",1,0.665201961388934
"Y09","Y24",1,0.641929727366504
"Y09","Y25",1,0.609124418895746
"Y09","Y26",1,0.591825430859687
"Y09","Y27",1,0.551182102614277
"Y09","Y28",1,0.53706979814166
"Y09","Y29",1,0.520563781756068
"Y09","Y30",1,0.525174752023574
"Y09","Y31",1,0.474002583612429
"Y09","Y32",1,0.489489603754053
"Y09","Y33",1,0.509700629929485
"Y09","Y34",1,0.623089706127647
"Y09","Y35",1,0.618021735732541
"Y10","Y01",1,0.860644539243671
"Y10","Y02",1,0.883412688608037
"Y10","Y03",1,0.919140871632161
"Y10","Y04",1,0.932024929563426
"Y10","Y05",1,0.947484549982496
"Y10","Y06",1,0.955919415822969
"Y10","Y07",1,0.970025058686834
"Y10","Y08",1,0.985280702232819
"Y10","Y09",1,0.999518043001264
"Y10","Y11",1,0.887747113837441
"Y10","Y12",1,0.851895357607182
"Y10","Y14",1,0.726650099018512
"Y10","Y16",1,0.759782777423673
"Y10","Y17",1,0.751639953330266
"Y10","Y18",1,0.726544922676184
"Y10","Y19",1,0.826487630537473
"Y10","Y20",1,0.806202368167698
"Y10","Y21",1,0.791432104274527
"Y10","Y22",1,0.778846279907812
"Y10","Y23",1,0.668656979551358
"Y10","Y24",1,0.645429701857977
"Y10","Y25",1,0.612687339538277
"Y10","Y26",1,0.595379623488816
"Y10","Y27",1,0.554742159886227
"Y10","Y28",1,0.540636648144319
"Y10","Y29",1,0.524147935006613
"Y10","Y30",1,0.528887965519184
"Y10","Y31",1,0.477567963122629
"Y10","Y32",1,0.492867640529587
"Y10","Y33",1,0.512679980541966
"Y10","Y34",1,0.626517996843603
"Y10","Y35",1,0.621294040694592
"Y11","Y01",1,0.929348568488772
"Y11","Y02",1,0.954131451254526
"Y11","Y03",1,0.968746032156432
"Y11","Y04",1,0.957616331657988
"Y11","Y05",1,0.943443463926168
"Y11","Y06",1,0.934731965942603
"Y11","Y07",1,0.920444912738136
"Y11","Y08",1,0.903015268867795
"Y11","Y09",1,0.885230351328119
"Y11","Y10",1,0.887747113837441
"Y11","Y12",1,0.916667524880814
"Y11","Y14",1,0.764637400573349
"Y11","Y16",1,0.821338450879748
"Y11","Y17",1,0.815207094138287
"Y11","Y18",1,0.793033658720636
"Y11","Y19",1,0.928579246395692
"Y11","Y20",1,0.91211882116299
"Y11","Y21",1,0.89935916270294
"Y11","Y22",1,0.889757431497695
"Y11","Y23",1,0.777751171523899
"Y11","Y24",1,0.753984961900388
"Y11","Y25",1,0.720408179159056
"Y11","Y26",1,0.703390464752768
"Y11","Y27",1,0.66290781060038
"Y11","Y28",1,0.648760924581923
"Y11","Y29",1,0.632053352064096
"Y11","Y30",1,0.634258260378355
"Y11","Y31",1,0.585999010851639
"Y11","Y32",1,0.604004715283026
"Y11","Y33",1,0.627498441558755
"Y11","Y34",1,0.73638575733885
"Y11","Y35",1,0.733295429154755
"Y12","Y01",1,0.842615249514114
"Y12","Y02",1,0.866745884253024
"Y12","Y03",1,0.895257283427431
"Y12","Y04",1,0.892337742309684
"Y12","Y05",1,0.887481791812341
"Y12","Y06",1,0.881461878008995
"Y12","Y07",1,0.871975044380917
"Y12","Y08",1,0.857984954439169
"Y12","Y09",1,0.847682834660813
"Y12","Y10",1,0.851895357607182
"Y12","Y11",1,0.916667524880814
"Y12","Y14",1,0.852026280958436
"Y12","Y16",1,0.905230558264049
"Y12","Y17",1,0.898084371816138
"Y12","Y18",1,0.87400428392784
"Y12","Y19",1,0.948707040712308
"Y12","Y20",1,0.931344551608085
"Y12","Y21",1,0.917447793694743
"Y12","Y22",1,0.901247777334951
"Y12","Y23",1,0.807173958993185
"Y12","Y24",1,0.785774654946414
"Y12","Y25",1,0.755207550431436
"Y12","Y26",1,0.737943678983699
"Y12","Y27",1,0.697914944766115
"Y12","Y28",1,0.684093218017917
"Y12","Y29",1,0.668114123355193
"Y12","Y30",1,0.675405289930712
"Y12","Y31",1,0.621473221635839
"Y12","Y32",1,0.632527607599319
"Y12","Y33",1,0.641935943640399
"Y12","Y34",1,0.7654237996564
"Y12","Y35",1,0.756126117812689
"Y14","Y01",1,0.690986739595102
"Y14","Y02",1,0.714708511660959
"Y14","Y03",1,0.745530923166253
"Y14","Y04",1,0.745040416125877
"Y14","Y05",1,0.744105616609014
"Y14","Y06",1,0.740241767565761
"Y14","Y07",1,0.734802610797077
"Y14","Y08",1,0.725387563821456
"Y14","Y09",1,0.722104077227535
"Y14","Y10",1,0.726650099018512
"Y14","Y11",1,0.764637400573349
"Y14","Y12",1,0.852026280958436
"Y14","Y16",1,0.934263390427498
"Y14","Y17",1,0.934221528277722
"Y14","Y18",1,0.9338728880115
"Y14","Y19",1,0.818012842798355
"Y14","Y20",1,0.814867808104364
"Y14","Y21",1,0.810647361217318
"Y14","Y22",1,0.798949517276416
"Y14","Y23",1,0.775155980395452
"Y14","Y24",1,0.765456269230583
"Y14","Y25",1,0.749648758906172
"Y14","Y26",1,0.736309156739539
"Y14","Y27",1,0.705665867440813
"Y14","Y28",1,0.694968351244038
"Y14","Y29",1,0.683070200473622
"Y14","Y30",1,0.699614877643038
"Y14","Y31",1,0.641704590093782
"Y14","Y32",1,0.63787057027221
"Y14","Y33",1,0.620752162310135
"Y14","Y34",1,0.746307342614033
"Y14","Y35",1,0.728616821082453
"Y16","Y01",1,0.75060697600456
"Y16","Y02",1,0.772025469540361
"Y16","Y03",1,0.796682660008719
"Y16","Y04",1,0.793507057652533
"Y16","Y05",1,0.789194386257293
"Y16","Y06",1,0.783675249793195
"Y16","Y07",1,0.775364311428009
"Y16","Y08",1,0.762868171801888
"Y16","Y09",1,0.755329132693132
"Y16","Y10",1,0.759782777423673
"Y16","Y11",1,0.821338450879748
"Y16","Y12",1,0.905230558264049
"Y16","Y14",1,0.934263390427498
"Y16","Y17",1,0.995513483580227
"Y16","Y18",1,0.970531491688723
"Y16","Y19",1,0.883596091407434
"Y16","Y20",1,0.88312399620438
"Y16","Y21",1,0.879997188470749
"Y16","Y22",1,0.868688648971576
"Y16","Y23",1,0.834163338649137
"Y16","Y24",1,0.820357804351999
"Y16","Y25",1,0.798589745096106
"Y16","Y26",1,0.783185863956213
"Y16","Y27",1,0.7476926297942
"Y16","Y28",1,0.735368645513502
"Y16","Y29",1,0.721402053336579
"Y16","Y30",1,0.734311540607612
"Y16","Y31",1,0.676763952926053
"Y16","Y32",1,0.67913276381414
"Y16","Y33",1,0.671512079736777
"Y16","Y34",1,0.799919348792945
"Y16","Y35",1,0.784240336075819
"Y17","Y01",1,0.74520112272791
"Y17","Y02",1,0.766143893714721
"Y17","Y03",1,0.78984992618851
"Y17","Y04",1,0.786384230500242
"Y17","Y05",1,0.781762658228649
"Y17","Y06",1,0.776118997723784
"Y17","Y07",1,0.767613337321294
"Y17","Y08",1,0.754944399343697
"Y17","Y09",1,0.747196238359449
"Y17","Y10",1,0.751639953330266
"Y17","Y11",1,0.815207094138287
"Y17","Y12",1,0.898084371816138
"Y17","Y14",1,0.934221528277722
"Y17","Y16",1,0.995513483580227
"Y17","Y18",1,0.97891105426499
"Y17","Y19",1,0.879310178734609
"Y17","Y20",1,0.880159462106291
"Y17","Y21",1,0.878028612259748
"Y17","Y22",1,0.867493677767407
"Y17","Y23",1,0.838906271083411
"Y17","Y24",1,0.825875326345186
"Y17","Y25",1,0.804948544344361
"Y17","Y26",1,0.789762905129526
"Y17","Y27",1,0.754715855147561
"Y17","Y28",1,0.742522531196667
"Y17","Y29",1,0.728713139468535
"Y17","Y30",1,0.741918011710428
"Y17","Y31",1,0.684274047499221
"Y17","Y32",1,0.686131581518511
"Y17","Y33",1,0.67740640353481
"Y17","Y34",1,0.805598024578683
"Y17","Y35",1,0.78953510300141
"Y18","Y01",1,0.724628360155972
"Y18","Y02",1,0.744563746360829
"Y18","Y03",1,0.766479392307845
"Y18","Y04",1,0.762542565054523
"Y18","Y05",1,0.757458244320333
"Y18","Y06",1,0.751644282100147
"Y18","Y07",1,0.742892154128064
"Y18","Y08",1,0.730033287794292
"Y18","Y09",1,0.722107781345492
"Y18","Y10",1,0.726544922676184
"Y18","Y11",1,0.793033658720636
"Y18","Y12",1,0.87400428392784
"Y18","Y14",1,0.9338728880115
"Y18","Y16",1,0.970531491688723
"Y18","Y17",1,0.97891105426499
"Y18","Y19",1,0.860378013769411
"Y18","Y20",1,0.86404471558597
"Y18","Y21",1,0.864244453927856
"Y18","Y22",1,0.855781902122826
"Y18","Y23",1,0.845346159530955
"Y18","Y24",1,0.835286710288505
"Y18","Y25",1,0.817787488000451
"Y18","Y26",1,0.803582515137007
"Y18","Y27",1,0.77054821447046
"Y18","Y28",1,0.75895251636698
"Y18","Y29",1,0.745862233471002
"Y18","Y30",1,0.760347304730737
"Y18","Y31",1,0.702401702564617
"Y18","Y32",1,0.702079108053778
"Y18","Y33",1,0.689097768261204
"Y18","Y34",1,0.815815626176768
"Y18","Y35",1,0.7984782718389
"Y19","Y01",1,0.867545887638734
"Y19","Y02",1,0.884928012637978
"Y19","Y03",1,0.895113388755295
"Y19","Y04",1,0.886524010160874
"Y19","Y05",1,0.875553583430624
"Y19","Y06",1,0.867453326463084
"Y19","Y07",1,0.854532752963141
"Y19","Y08",1,0.837804747930605
"Y19","Y09",1,0.822963819398882
"Y19","Y10",1,0.826487630537473
"Y19","Y11",1,0.928579246395692
"Y19","Y12",1,0.948707040712308
"Y19","Y14",1,0.818012842798355
"Y19","Y16",1,0.883596091407434
"Y19","Y17",1,0.879310178734609
"Y19","Y18",1,0.860378013769411
"Y19","Y20",1,0.983151430857212
"Y19","Y21",1,0.967879127085723
"Y19","Y22",1,0.952921901480694
"Y19","Y23",1,0.846160590589524
"Y19","Y24",1,0.823005070952942
"Y19","Y25",1,0.790212201980889
"Y19","Y26",1,0.772921736291646
"Y19","Y27",1,0.732275114120992
"Y19","Y28",1,0.718156866156963
"Y19","Y29",1,0.701628177359322
"Y19","Y30",1,0.70568892535504
"Y19","Y31",1,0.655093073319772
"Y19","Y32",1,0.670181126418804
"Y19","Y33",1,0.686389293968242
"Y19","Y34",1,0.803960713968119
"Y19","Y35",1,0.797832235342438
"Y20","Y01",1,0.858181807850288
"Y20","Y02",1,0.872486781525311
"Y20","Y03",1,0.877522769733062
"Y20","Y04",1,0.868125899213669
"Y20","Y05",1,0.856414477368728
"Y20","Y06",1,0.848141729937605
"Y20","Y07",1,0.834920935558576
"Y20","Y08",1,0.818001894837603
"Y20","Y09",1,0.802759687126841
"Y20","Y10",1,0.806202368167698
"Y20","Y11",1,0.91211882116299
"Y20","Y12",1,0.931344551608085
"Y20","Y14",1,0.814867808104364
"Y20","Y16",1,0.88312399620438
"Y20","Y17",1,0.880159462106291
"Y20","Y18",1,0.86404471558597
"Y20","Y19",1,0.983151430857212
"Y20","Y21",1,0.988788300268765
"Y20","Y22",1,0.973378892082815
"Y20","Y23",1,0.866508109908976
"Y20","Y24",1,0.843177419430191
"Y20","Y25",1,0.810140324044507
"Y20","Y26",1,0.792899019962019
"Y20","Y27",1,0.752251665600127
"Y20","Y28",1,0.73811461660733
"Y20","Y29",1,0.721529031975475
"Y20","Y30",1,0.725019351943705
"Y20","Y31",1,0.675079858649099
"Y20","Y32",1,0.690684885640342
"Y20","Y33",1,0.707304000817954
"Y20","Y34",1,0.824381425831222
"Y20","Y35",1,0.818600630435891
"Y21","Y01",1,0.85034827237436
"Y21","Y02",1,0.862523663274938
"Y21","Y03",1,0.864347046674543
"Y21","Y04",1,0.85449342300288
"Y21","Y05",1,0.842349655076649
"Y21","Y06",1,0.833981780433743
"Y21","Y07",1,0.820584280467292
"Y21","Y08",1,0.803554751554952
"Y21","Y09",1,0.788047731387962
"Y21","Y10",1,0.791432104274527
"Y21","Y11",1,0.89935916270294
"Y21","Y12",1,0.917447793694743
"Y21","Y14",1,0.810647361217318
"Y21","Y16",1,0.879997188470749
"Y21","Y17",1,0.878028612259748
"Y21","Y18",1,0.864244453927856
"Y21","Y19",1,0.967879127085723
"Y21","Y20",1,0.988788300268765
"Y21","Y22",1,0.987834674820629
"Y21","Y23",1,0.881090582950407
"Y21","Y24",1,0.857604352740453
"Y21","Y25",1,0.824359464838304
"Y21","Y26",1,0.807179197890271
"Y21","Y27",1,0.766555692338105
"Y21","Y28",1,0.752408024840872
"Y21","Y29",1,0.735777649714562
"Y21","Y30",1,0.738753705689861
"Y21","Y31",1,0.689422259780187
"Y21","Y32",1,0.705500912202212
"Y21","Y33",1,0.722572315133204
"Y21","Y34",1,0.839075454503983
"Y21","Y35",1,0.833665214085455
"Y22","Y01",1,0.847517246200729
"Y22","Y02",1,0.856997359040081
"Y22","Y03",1,0.854452089044889
"Y22","Y04",1,0.843932006817023
"Y22","Y05",1,0.831097217062374
"Y22","Y06",1,0.82258419891258
"Y22","Y07",1,0.808886794348503
"Y22","Y08",1,0.79167329893682
"Y22","Y09",1,0.775608051569138
"Y22","Y10",1,0.778846279907812
"Y22","Y11",1,0.889757431497695
"Y22","Y12",1,0.901247777334951
"Y22","Y14",1,0.798949517276416
"Y22","Y16",1,0.868688648971576
"Y22","Y17",1,0.867493677767407
"Y22","Y18",1,0.855781902122826
"Y22","Y19",1,0.952921901480694
"Y22","Y20",1,0.973378892082815
"Y22","Y21",1,0.987834674820629
"Y22","Y23",1,0.89205981133679
"Y22","Y24",1,0.868284096460413
"Y22","Y25",1,0.834661170848807
"Y22","Y26",1,0.817684546547626
"Y22","Y27",1,0.777216426792544
"Y22","Y28",1,0.763069641186716
"Y22","Y29",1,0.746361122357447
"Y22","Y30",1,0.748208576790901
"Y22","Y31",1,0.700287287521576
"Y22","Y32",1,0.717606642847871
"Y22","Y33",1,0.736749614353917
"Y22","Y34",1,0.850578555492094
"Y22","Y35",1,0.846462746609406
"Y23","Y01",1,0.742482884333755
"Y23","Y02",1,0.747660526077617
"Y23","Y03",1,0.742448617493818
"Y23","Y04",1,0.73203559639171
"Y23","Y05",1,0.719505890009726
"Y23","Y06",1,0.711084405235566
"Y23","Y07",1,0.697619710900548
"Y23","Y08",1,0.680579374472145
"Y23","Y09",1,0.665201961388934
"Y23","Y10",1,0.668656979551358
"Y23","Y11",1,0.777751171523899
"Y23","Y12",1,0.807173958993185
"Y23","Y14",1,0.775155980395452
"Y23","Y16",1,0.834163338649137
"Y23","Y17",1,0.838906271083411
"Y23","Y18",1,0.845346159530955
"Y23","Y19",1,0.846160590589524
"Y23","Y20",1,0.866508109908976
"Y23","Y21",1,0.881090582950407
"Y23","Y22",1,0.89205981133679
"Y23","Y24",1,0.98020946343321
"Y23","Y25",1,0.946419731809991
"Y23","Y26",1,0.929641943920313
"Y23","Y27",1,0.88922276350401
"Y23","Y28",1,0.875075694800863
"Y23","Y29",1,0.858366418491676
"Y23","Y30",1,0.85934525221151
"Y23","Y31",1,0.812243242023945
"Y23","Y32",1,0.827990930125719
"Y23","Y33",1,0.836994033093706
"Y23","Y34",1,0.96181770747411
"Y23","Y35",1,0.952135223657535
"Y24","Y01",1,0.718979511508758
"Y24","Y02",1,0.723863623132443
"Y24","Y03",1,0.718692968674932
"Y24","Y04",1,0.708349396724365
"Y24","Y05",1,0.695922965839075
"Y24","Y06",1,0.687529565275412
"Y24","Y07",1,0.674130380246041
"Y24","Y08",1,0.657140242645877
"Y24","Y09",1,0.641929727366504
"Y24","Y10",1,0.645429701857977
"Y24","Y11",1,0.753984961900388
"Y24","Y12",1,0.785774654946414
"Y24","Y14",1,0.765456269230583
"Y24","Y16",1,0.820357804351999
"Y24","Y17",1,0.825875326345186
"Y24","Y18",1,0.835286710288505
"Y24","Y19",1,0.823005070952942
"Y24","Y20",1,0.843177419430191
"Y24","Y21",1,0.857604352740453
"Y24","Y22",1,0.868284096460413
"Y24","Y23",1,0.98020946343321
"Y24","Y25",1,0.970265303898798
"Y24","Y26",1,0.953464703681321
"Y24","Y27",1,0.912955481828193
"Y24","Y28",1,0.898803700181598
"Y24","Y29",1,0.88212009121953
"Y24","Y30",1,0.883121091298711
"Y24","Y31",1,0.835875422589492
"Y24","Y32",1,0.850549775214065
"Y24","Y33",1,0.854695835221874
"Y24","Y34",1,0.983157135134566
"Y24","Y35",1,0.967224694333693
"Y25","Y01",1,0.685414989741415
"Y25","Y02",1,0.69007448827949
"Y25","Y03",1,0.685139473983891
"Y25","Y04",1,0.674910407895629
"Y25","Y05",1,0.662645308146984
"Y25","Y06",1,0.654296302727399
"Y25","Y07",1,0.64099825892501
"Y25","Y08",1,0.624087329068959
"Y25","Y09",1,0.609124418895746
"Y25","Y10",1,0.612687339538277
"Y25","Y11",1,0.720408179159056
"Y25","Y12",1,0.755207550431436
"Y25","Y14",1,0.749648758906172
"Y25","Y16",1,0.798589745096106
"Y25","Y17",1,0.804948544344361
"Y25","Y18",1,0.817787488000451
"Y25","Y19",1,0.790212201980889
"Y25","Y20",1,0.810140324044507
"Y25","Y21",1,0.824359464838304
"Y25","Y22",1,0.834661170848807
"Y25","Y23",1,0.946419731809991
"Y25","Y24",1,0.970265303898798
"Y25","Y26",1,0.986718463168222
"Y25","Y27",1,0.946120505175603
"Y25","Y28",1,0.932010642608849
"Y25","Y29",1,0.915454775723311
"Y25","Y30",1,0.916862779659273
"Y25","Y31",1,0.868944310996127
"Y25","Y32",1,0.881047726745981
"Y25","Y33",1,0.875168979600795
"Y25","Y34",1,0.981424711043266
